bmkegId	volume	issue	journal_id
52941	426	4	4668
52942	426	4	4668
52943	426	4	4668
52944	426	4	4668
52947	426	4	4668
52951	426	4	4668
52955	426	3	4668
52956	426	3	4668
52959	426	3	4668
52961	426	3	4668
52963	426	3	4668
52966	426	3	4668
52972	426	3	4668
52974	426	3	4668
52979	426	3	4668
52982	426	3	4668
52983	426	2	4668
52984	426	2	4668
52986	426	2	4668
52992	426	2	4668
52995	426	2	4668
52999	426	2	4668
53000	426	2	4668
53010	426	2	4668
53012	426	2	4668
53013	426	2	4668
53014	426	2	4668
53016	426	1	4668
53018	426	1	4668
53022	426	1	4668
53025	426	1	4668
53028	426	1	4668
53032	426	1	4668
53035	426	1	4668
53036	426	1	4668
53037	426	1	4668
53039	426	1	4668
53043	425	4	4668
53046	425	4	4668
53048	425	4	4668
53049	428	1	4668
53052	428	1	4668
53055	428	1	4668
53059	428	1	4668
53060	428	1	4668
53061	428	1	4668
53069	428	1	4668
53071	428	1	4668
53072	428	1	4668
53076	428	1	4668
53080	428	1	4668
53081	427	4	4668
53082	427	4	4668
53088	427	4	4668
53089	427	4	4668
53094	427	4	4668
53097	427	4	4668
53105	427	4	4668
53107	427	4	4668
53108	427	4	4668
53111	427	3	4668
53112	427	3	4668
53114	427	3	4668
53120	427	3	4668
53127	427	3	4668
53129	427	3	4668
53130	427	3	4668
53132	427	3	4668
53134	427	3	4668
53135	427	3	4668
53137	427	2	4668
53138	427	2	4668
53141	427	2	4668
53144	427	2	4668
53146	427	2	4668
53148	427	2	4668
53149	427	2	4668
53151	427	2	4668
53155	427	2	4668
53158	427	2	4668
53159	427	1	4668
53161	427	1	4668
53163	427	1	4668
53167	427	1	4668
53171	429	2	4668
53173	429	2	4668
53175	429	2	4668
53177	429	2	4668
53178	429	2	4668
53180	429	2	4668
53183	429	1	4668
53185	429	1	4668
53189	429	1	4668
53195	429	1	4668
53196	429	1	4668
53198	429	1	4668
53201	429	1	4668
53206	429	1	4668
53208	429	1	4668
53210	429	1	4668
53211	429	1	4668
53212	429	1	4668
53213	428	4	4668
53216	428	4	4668
53218	428	4	4668
53219	428	4	4668
53222	428	4	4668
53227	428	4	4668
53230	428	3	4668
53232	428	3	4668
53233	428	3	4668
53235	428	3	4668
53237	428	3	4668
53238	428	3	4668
53245	428	3	4668
53249	428	3	4668
53250	428	3	4668
53251	428	2	4668
53252	428	2	4668
53254	428	2	4668
53258	428	2	4668
53259	428	2	4668
53261	428	2	4668
53262	428	2	4668
53267	428	2	4668
53271	428	2	4668
53274	428	2	4668
53276	428	2	4668
53280	428	2	4668
53286	428	1	4668
53289	430	3	4668
53293	430	3	4668
53295	430	3	4668
53298	430	3	4668
53302	430	2	4668
53303	430	2	4668
53307	430	2	4668
53309	430	2	4668
53314	430	2	4668
53316	430	2	4668
53319	430	2	4668
53321	430	2	4668
53324	430	2	4668
53327	430	2	4668
53330	430	1	4668
53337	430	1	4668
53338	430	1	4668
53340	430	1	4668
53341	430	1	4668
53345	430	1	4668
53347	430	1	4668
53348	430	1	4668
53351	429	4	4668
53355	429	4	4668
53357	429	4	4668
53363	429	4	4668
53366	429	4	4668
53367	429	4	4668
53368	429	4	4668
53372	429	4	4668
53374	429	3	4668
53375	429	3	4668
53377	429	3	4668
53382	429	3	4668
53383	429	3	4668
53386	429	3	4668
53387	429	3	4668
53388	429	3	4668
53393	429	3	4668
53394	429	3	4668
53397	429	2	4668
53398	429	2	4668
53400	429	2	4668
53402	429	2	4668
53405	429	2	4668
53406	432	1	4668
53410	432	1	4668
53412	431	4	4668
53415	431	4	4668
53417	431	4	4668
53420	431	4	4668
53423	431	4	4668
53427	431	4	4668
53429	431	4	4668
53432	431	4	4668
53434	431	3	4668
53439	431	3	4668
53441	431	3	4668
53445	431	3	4668
53447	431	3	4668
53450	431	3	4668
53451	431	3	4668
53453	431	3	4668
53456	431	2	4668
53460	431	2	4668
53464	431	2	4668
53465	431	2	4668
53468	431	2	4668
53472	431	2	4668
53473	431	2	4668
53474	431	2	4668
53476	431	1	4668
53478	431	1	4668
53479	431	1	4668
53484	431	1	4668
53486	431	1	4668
53488	431	1	4668
53492	431	1	4668
53495	431	1	4668
53496	430	4	4668
53498	430	4	4668
53499	430	4	4668
53502	430	4	4668
53512	430	4	4668
53515	430	4	4668
53521	430	4	4668
53527	430	4	4668
53529	430	4	4668
53535	430	4	4668
53539	430	3	4668
53544	430	3	4668
53547	430	3	4668
53548	430	3	4668
53549	430	3	4668
53553	433	2	4668
53556	433	2	4668
53558	433	2	4668
53563	433	2	4668
53565	433	1	4668
53568	433	1	4668
53569	433	1	4668
53571	433	1	4668
53573	433	1	4668
53574	433	1	4668
53579	433	1	4668
53581	433	1	4668
53588	433	1	4668
53590	433	1	4668
53592	433	1	4668
53594	433	1	4668
53597	433	1	4668
53599	432	4	4668
53602	432	4	4668
53603	432	4	4668
53605	432	4	4668
53608	432	4	4668
53609	432	4	4668
53610	432	4	4668
53611	432	4	4668
53613	432	4	4668
53616	432	3	4668
53618	432	3	4668
53620	432	3	4668
53622	432	3	4668
53627	432	3	4668
53630	432	3	4668
53631	432	3	4668
53634	432	3	4668
53637	432	3	4668
53638	432	2	4668
53641	432	2	4668
53646	432	2	4668
53650	432	2	4668
53655	432	2	4668
53657	432	2	4668
53667	432	2	4668
53668	432	2	4668
53671	432	2	4668
53675	432	1	4668
53679	432	1	4668
53680	432	1	4668
53682	432	1	4668
53686	432	1	4668
53687	434	4	4668
53688	434	4	4668
53691	434	4	4668
53693	434	4	4668
53694	434	3	4668
53695	434	3	4668
53697	434	3	4668
53701	434	3	4668
53705	434	3	4668
53708	434	3	4668
53712	434	3	4668
53713	434	3	4668
53718	434	2	4668
53720	434	2	4668
53722	434	2	4668
53723	434	2	4668
53724	434	1	4668
53726	434	1	4668
53728	434	1	4668
53731	434	1	4668
53733	434	1	4668
53734	434	1	4668
53736	434	1	4668
53739	434	1	4668
53740	433	4	4668
53744	433	4	4668
53746	433	4	4668
53748	433	4	4668
53749	433	4	4668
53753	433	4	4668
53756	433	4	4668
53757	433	4	4668
53758	433	3	4668
53764	433	3	4668
53770	433	3	4668
53772	433	3	4668
53777	433	3	4668
53779	433	3	4668
53781	433	3	4668
53785	433	2	4668
53786	433	2	4668
53787	433	2	4668
53791	433	2	4668
53792	436	1	4668
53795	436	1	4668
53796	436	1	4668
53797	436	1	4668
53801	436	1	4668
53807	436	1	4668
53810	436	1	4668
53813	435	4	4668
53815	435	4	4668
53817	435	4	4668
53818	435	4	4668
53821	435	4	4668
53823	435	4	4668
53825	435	4	4668
53827	435	4	4668
53828	435	4	4668
53830	435	4	4668
53831	435	3	4668
53832	435	3	4668
53833	435	3	4668
53836	435	3	4668
53837	435	3	4668
53838	435	3	4668
53839	435	3	4668
53841	435	3	4668
53842	435	3	4668
53843	435	3	4668
53844	435	2	4668
53847	435	2	4668
53849	435	2	4668
53851	435	2	4668
53857	435	2	4668
53859	435	2	4668
53860	435	2	4668
53861	435	2	4668
53866	435	2	4668
53868	435	2	4668
53871	435	1	4668
53874	435	1	4668
53875	435	1	4668
53877	435	1	4668
53880	435	1	4668
53882	435	1	4668
53885	435	1	4668
53889	435	1	4668
53890	434	4	4668
53893	437	3	4668
53896	437	3	4668
53897	437	3	4668
53898	437	3	4668
53902	437	3	4668
53903	437	3	4668
53907	437	2	4668
53912	437	2	4668
53914	437	2	4668
53916	437	2	4668
53919	437	2	4668
53921	437	2	4668
53923	437	2	4668
53931	437	1	4668
53936	437	1	4668
53940	437	1	4668
53946	437	1	4668
53947	437	1	4668
53950	437	1	4668
53951	437	1	4668
53953	437	1	4668
53954	437	1	4668
53957	436	4	4668
53959	436	4	4668
53960	436	4	4668
53962	436	4	4668
53964	436	4	4668
53969	436	4	4668
53971	436	4	4668
53972	436	4	4668
53973	436	3	4668
53975	436	3	4668
53977	436	3	4668
53980	436	3	4668
53986	436	3	4668
53987	436	3	4668
53989	436	3	4668
53992	436	3	4668
53998	436	2	4668
54005	436	2	4668
54008	436	2	4668
54009	436	2	4668
54013	436	2	4668
54014	436	2	4668
54022	436	2	4668
54026	436	2	4668
54028	436	2	4668
54029	436	1	4668
54033	439	2	4668
54035	439	2	4668
54041	439	1	4668
54042	439	1	4668
54043	439	1	4668
54047	439	1	4668
54050	439	1	4668
54057	439	1	4668
54066	439	1	4668
54069	439	1	4668
54073	438	4	4668
54076	438	4	4668
54079	438	4	4668
54080	438	4	4668
54082	438	4	4668
54085	438	4	4668
54088	438	4	4668
54089	438	4	4668
54094	438	4	4668
54096	438	4	4668
54098	438	3	4668
54100	438	3	4668
54103	438	3	4668
54106	438	3	4668
54107	438	2	4668
54115	438	2	4668
54123	438	2	4668
54129	438	2	4668
54130	438	2	4668
54134	438	2	4668
54137	438	2	4668
54139	438	2	4668
54144	438	2	4668
54149	438	1	4668
54150	438	1	4668
54151	438	1	4668
54155	438	1	4668
54158	438	1	4668
54160	437	4	4668
54164	437	4	4668
54170	437	4	4668
54174	437	4	4668
54176	437	4	4668
54179	437	4	4668
54181	437	4	4668
54186	437	4	4668
54188	437	3	4668
54190	440	4	4668
54192	440	4	4668
54194	440	4	4668
54199	440	3	4668
54206	440	3	4668
54211	440	3	4668
54212	440	3	4668
54214	440	3	4668
54216	440	3	4668
54218	440	3	4668
54219	440	2	4668
54224	440	2	4668
54225	440	2	4668
54228	440	2	4668
54232	440	2	4668
54235	440	2	4668
54238	440	2	4668
54240	440	1	4668
54242	440	1	4668
54244	440	1	4668
54250	440	1	4668
54251	440	1	4668
54252	440	1	4668
54255	440	1	4668
54260	440	1	4668
54266	439	4	4668
54271	439	4	4668
54273	439	4	4668
54275	439	4	4668
54277	439	4	4668
54278	439	4	4668
54286	439	4	4668
54294	439	4	4668
54298	439	3	4668
54301	439	3	4668
54303	439	3	4668
54304	439	3	4668
54308	439	3	4668
54310	439	3	4668
54313	439	3	4668
54315	439	3	4668
54316	439	2	4668
54318	439	2	4668
54320	439	2	4668
54323	439	2	4668
54327	439	2	4668
54328	439	2	4668
54332	439	2	4668
54333	439	2	4668
54335	442	4	4668
54339	442	4	4668
54343	442	4	4668
54344	442	3	4668
54345	442	3	4668
54348	442	3	4668
54352	442	3	4668
54356	442	3	4668
54357	442	3	4668
54358	442	3	4668
54359	442	1	4668
54360	442	1	4668
54363	442	1	4668
54365	442	1	4668
54366	442	1	4668
54370	442	1	4668
54371	442	2	4668
54372	442	2	4668
54375	442	2	4668
54378	442	2	4668
54381	442	2	4668
54384	442	2	4668
54386	441	4	4668
54387	441	4	4668
54389	441	4	4668
54393	441	4	4668
54395	441	4	4668
54401	441	3	4668
54409	441	3	4668
54412	441	3	4668
54414	441	3	4668
54415	441	3	4668
54416	441	3	4668
54420	441	2	4668
54421	441	2	4668
54423	441	2	4668
54427	441	2	4668
54428	441	2	4668
54431	441	2	4668
54433	441	2	4668
54434	441	1	4668
54436	441	1	4668
54437	441	1	4668
54438	441	1	4668
54439	441	1	4668
54444	440	4	4668
54448	440	4	4668
54450	444	3	4668
54451	444	3	4668
54452	444	3	4668
54453	444	2	4668
54456	444	2	4668
54462	444	2	4668
54463	444	2	4668
54467	444	2	4668
54470	444	2	4668
54471	444	1	4668
54473	444	1	4668
54476	444	1	4668
54478	444	1	4668
54481	444	1	4668
54483	444	1	4668
54487	443	4	4668
54490	443	4	4668
54493	443	4	4668
54494	443	4	4668
54497	443	4	4668
54501	443	4	4668
54503	443	4	4668
54504	443	3	4668
54505	443	3	4668
54507	443	3	4668
54509	443	3	4668
54510	443	3	4668
54513	443	3	4668
54514	443	3	4668
54516	443	3	4668
54519	443	3	4668
54521	443	3	4668
54523	443	2	4668
54532	443	2	4668
54533	443	2	4668
54541	443	2	4668
54545	443	2	4668
54546	443	2	4668
54550	443	1	4668
54552	443	1	4668
54554	443	1	4668
54555	443	1	4668
54556	443	1	4668
54562	443	1	4668
54564	442	4	4668
54565	442	4	4668
54567	442	4	4668
54574	442	4	4668
54577	446	2	4668
54579	446	2	4668
54586	446	2	4668
54591	446	2	4668
54593	446	1	4668
54594	446	1	4668
54599	446	1	4668
54603	446	1	4668
54607	446	1	4668
54611	446	1	4668
54613	445	4	4668
54615	445	4	4668
54618	445	4	4668
54619	445	4	4668
54623	445	4	4668
54630	445	4	4668
54631	445	3	4668
54636	445	3	4668
54637	445	3	4668
54640	445	3	4668
54642	445	3	4668
54646	445	3	4668
54648	445	3	4668
54653	445	2	4668
54659	445	2	4668
54661	445	2	4668
54664	445	2	4668
54668	445	2	4668
54670	445	2	4668
54672	445	1	4668
54678	445	1	4668
54680	445	1	4668
54681	445	1	4668
54684	444	4	4668
54688	444	4	4668
54691	444	4	4668
54692	444	4	4668
54700	444	4	4668
54701	444	3	4668
54703	444	3	4668
54705	444	3	4668
54710	444	3	4668
54714	448	1	4668
54716	448	1	4668
54720	448	1	4668
54721	448	1	4668
54722	447	4	4668
54723	447	4	4668
54727	447	4	4668
54734	447	4	4668
54736	447	4	4668
54740	447	4	4668
54741	447	4	4668
54746	447	3	4668
54747	447	3	4668
54749	447	3	4668
54755	447	3	4668
54758	447	3	4668
54760	447	3	4668
54763	447	3	4668
54772	447	2	4668
54773	447	2	4668
54775	447	2	4668
54778	447	2	4668
54780	447	2	4668
54781	447	1	4668
54782	447	1	4668
54783	447	1	4668
54784	447	1	4668
54785	447	1	4668
54787	447	1	4668
54789	447	1	4668
54790	446	4	4668
54793	446	4	4668
54796	446	4	4668
54799	446	4	4668
54800	446	3	4668
54802	446	3	4668
54804	446	3	4668
54808	446	3	4668
54817	446	3	4668
54819	446	3	4668
54821	446	2	4668
54827	448	3	4668
54828	448	3	4668
54829	448	3	4668
54830	448	3	4668
54831	448	4	4668
54837	448	4	4668
54839	448	4	4668
54841	448	4	4668
54844	448	4	4668
54845	448	4	4668
54852	448	4	4668
54853	449	1	4668
54856	449	1	4668
54864	449	1	4668
54868	449	1	4668
54870	449	1	4668
54877	449	1	4668
54878	449	2	4668
54882	449	2	4668
54886	449	2	4668
54887	449	2	4668
54888	449	2	4668
54893	449	3	4668
54895	449	3	4668
54896	449	3	4668
54899	449	3	4668
54905	449	3	4668
54908	449	3	4668
54910	449	3	4668
54913	449	4	4668
54917	449	4	4668
54921	449	4	4668
54922	449	4	4668
54925	449	4	4668
54928	449	4	4668
54929	449	4	4668
54931	448	2	4668
54943	448	2	4668
54945	448	2	4668
54946	448	2	4668
54948	448	2	4668
54953	448	2	4668
54955	448	2	4668
54963	448	1	4668
54964	451	3	4668
54968	451	3	4668
54970	451	3	4668
54972	451	3	4668
54974	451	3	4668
54977	450	3	4668
54980	450	3	4668
54981	450	3	4668
54988	450	3	4668
54990	450	3	4668
54991	450	3	4668
54993	450	4	4668
54996	450	4	4668
54998	450	4	4668
54999	450	4	4668
55003	450	4	4668
55006	450	4	4668
55016	451	1	4668
55018	451	1	4668
55019	451	1	4668
55020	451	1	4668
55022	451	1	4668
55023	451	1	4668
55024	451	1	4668
55028	451	2	4668
55029	451	2	4668
55031	451	2	4668
55034	451	2	4668
55036	451	2	4668
55039	451	2	4668
55042	450	1	4668
55047	450	1	4668
55050	450	1	4668
55051	450	1	4668
55054	450	1	4668
55055	450	1	4668
55057	450	2	4668
55058	450	2	4668
55062	450	2	4668
55063	450	2	4668
55065	450	2	4668
55069	450	2	4668
55074	450	2	4668
55077	450	2	4668
55080	449	4	4668
55082	453	1	4668
55087	453	1	4668
55089	453	1	4668
55092	453	1	4668
55096	453	1	4668
55098	453	1	4668
55102	453	1	4668
55109	453	1	4668
55111	453	1	4668
55112	452	4	4668
55114	452	4	4668
55118	452	4	4668
55119	452	4	4668
55125	452	4	4668
55128	452	4	4668
55130	452	4	4668
55132	452	3	4668
55135	452	3	4668
55136	452	3	4668
55140	452	3	4668
55141	452	3	4668
55146	452	3	4668
55149	452	3	4668
55154	452	2	4668
55155	452	2	4668
55157	452	2	4668
55163	452	2	4668
55166	452	2	4668
55173	452	2	4668
55175	452	2	4668
55176	452	2	4668
55183	451	3	4668
55185	451	3	4668
55190	451	4	4668
55191	451	4	4668
55197	451	4	4668
55198	451	4	4668
55204	451	4	4668
55206	451	4	4668
55209	451	4	4668
55210	452	1	4668
55214	452	1	4668
55216	452	1	4668
55218	452	1	4668
55220	452	1	4668
55225	452	1	4668
55231	452	1	4668
55233	452	1	4668
55234	454	3	4668
55240	454	3	4668
55242	454	3	4668
55247	454	3	4668
55251	454	3	4668
55253	454	3	4668
55255	454	3	4668
55259	454	3	4668
55260	454	3	4668
55263	454	3	4668
55265	454	3	4668
55268	454	3	4668
55270	454	3	4668
55272	454	2	4668
55274	454	2	4668
55276	454	2	4668
55277	454	2	4668
55279	454	2	4668
55283	454	2	4668
55288	454	2	4668
55293	454	1	4668
55294	454	1	4668
55296	454	1	4668
55298	454	1	4668
55299	454	1	4668
55301	454	1	4668
55303	454	1	4668
55304	453	4	4668
55305	453	4	4668
55308	453	4	4668
55311	453	4	4668
55312	453	4	4668
55315	453	3	4668
55316	453	3	4668
55317	453	3	4668
55319	453	3	4668
55323	453	3	4668
55324	453	3	4668
55325	453	2	4668
55327	453	2	4668
55328	453	2	4668
55329	453	2	4668
55330	453	2	4668
55333	453	2	4668
55336	455	4	4668
55339	455	4	4668
55342	455	4	4668
55344	455	4	4668
55346	455	4	4668
55349	455	4	4668
55351	455	4	4668
55352	455	4	4668
55353	455	3	4668
55355	455	3	4668
55358	455	3	4668
55359	455	3	4668
55363	455	3	4668
55365	455	3	4668
55366	455	3	4668
55367	455	3	4668
55369	455	3	4668
55371	455	3	4668
55372	454	4	4668
55374	454	4	4668
55377	454	4	4668
55379	454	4	4668
55383	454	4	4668
55385	454	4	4668
55386	454	4	4668
55387	454	4	4668
55391	455	1	4668
55395	455	1	4668
55396	455	1	4668
55401	455	1	4668
55403	455	1	4668
55404	455	1	4668
55408	455	1	4668
55410	455	1	4668
55411	455	1	4668
55414	455	2	4668
55415	455	2	4668
55420	455	2	4668
55427	455	2	4668
55428	455	2	4668
55429	455	2	4668
55430	455	2	4668
55434	455	2	4668
55436	455	2	4668
55438	455	2	4668
55440	455	2	4668
55442	457	1	4668
55444	457	1	4668
55447	457	1	4668
55449	457	1	4668
55453	457	1	4668
55459	457	1	4668
55462	457	1	4668
55464	457	2	4668
55467	457	2	4668
55468	457	2	4668
55470	457	2	4668
55476	457	2	4668
55478	457	2	4668
55483	457	2	4668
55484	457	2	4668
55486	456	4	4668
55488	456	4	4668
55491	456	4	4668
55499	456	4	4668
55501	456	4	4668
55504	456	4	4668
55508	456	4	4668
55510	456	4	4668
55511	456	3	4668
55514	456	3	4668
55519	456	3	4668
55521	456	3	4668
55527	456	3	4668
55534	456	3	4668
55535	456	3	4668
55539	456	2	4668
55540	456	2	4668
55542	456	2	4668
55544	456	2	4668
55546	456	2	4668
55549	456	2	4668
55550	456	2	4668
55551	456	2	4668
55553	456	2	4668
55555	455	4	4668
55558	456	1	4668
55564	456	1	4668
55568	456	1	4668
55569	456	1	4668
55574	456	1	4668
55577	456	1	4668
55581	456	1	4668
55583	456	1	4668
55586	459	1	4668
55590	459	1	4668
55592	459	1	26457
55596	459	1	4668
55597	459	1	4668
55598	459	1	4668
55599	459	1	4668
55601	458	3	4668
55603	458	3	4668
55605	458	3	4668
55609	458	3	4668
55611	458	3	4668
55612	458	3	4668
55615	458	4	4668
55619	458	4	4668
55620	458	4	4668
55626	458	4	4668
55629	458	4	4668
55632	458	4	4668
55638	458	4	4668
55644	458	4	4668
55645	458	2	4668
55649	458	2	4668
55651	458	2	4668
55653	458	2	4668
55654	458	2	4668
55655	458	2	4668
55657	458	1	4668
55658	458	1	4668
55660	458	1	4668
55663	458	1	4668
55669	458	1	4668
55673	458	1	4668
55675	458	1	4668
55680	457	4	4668
55684	457	4	4668
55689	457	4	4668
55693	457	4	4668
55694	457	4	4668
55695	457	4	4668
55698	457	4	4668
55699	457	4	4668
55704	457	3	4668
55709	457	3	4668
55710	457	3	4668
55713	457	3	4668
55714	457	3	4668
55716	460	3	4668
55718	460	3	4668
55719	460	3	4668
55722	459	4	4668
55723	459	4	4668
55727	459	4	4668
55728	459	4	4668
55729	459	4	4668
55732	459	4	4668
55734	459	4	4668
55735	459	4	4668
55738	459	4	4668
55741	460	1	4668
55743	460	1	4668
55748	460	1	4668
55752	460	1	4668
55753	460	1	4668
55755	460	1	4668
55759	460	1	4668
55761	460	1	4668
55762	460	1	4668
55764	460	2	4668
55769	460	2	4668
55771	460	2	4668
55776	460	2	4668
55777	460	2	4668
55778	460	2	4668
55781	460	2	4668
55784	460	2	4668
55786	460	2	4668
55788	460	2	4668
55793	460	2	4668
55796	460	2	4668
55798	460	2	4668
55801	459	3	4668
55804	459	3	4668
55805	459	3	4668
55806	459	3	4668
55809	459	3	4668
55816	459	3	4668
55817	459	3	4668
55818	459	2	4668
55821	459	2	4668
55824	459	2	4668
55827	459	2	4668
55829	459	2	4668
55832	459	2	4668
55835	459	2	4668
55838	461	3	4668
55840	461	3	4668
55843	461	3	4668
55845	461	3	4668
55846	461	3	4668
55847	461	3	4668
55852	461	3	4668
55854	461	3	4668
55859	461	4	4668
55860	461	4	4668
55863	461	4	4668
55868	461	2	4668
55869	461	2	4668
55871	461	2	4668
55876	461	2	4668
55880	461	2	4668
55884	461	2	4668
55885	461	2	4668
55891	461	2	4668
55893	461	2	4668
55898	461	2	4668
55901	461	2	4668
55906	461	2	4668
55907	461	1	4668
55910	461	1	4668
55912	461	1	4668
55913	461	1	4668
55916	461	1	4668
55918	461	1	4668
55924	461	1	4668
55933	461	1	4668
55936	461	1	4668
55939	460	4	4668
55945	460	4	4668
55948	460	4	4668
55950	460	4	4668
55955	460	4	4668
55958	460	4	4668
55960	460	4	4668
55966	460	4	4668
55968	460	4	4668
55971	460	4	4668
55974	460	4	4668
55976	460	3	4668
55977	460	3	4668
55978	460	3	4668
55981	460	3	4668
55983	463	2	4668
55984	463	2	4668
55986	463	2	4668
55995	463	2	4668
55997	463	2	4668
55999	462	4	4668
56001	462	4	4668
56005	462	4	4668
56006	462	4	4668
56009	462	4	4668
56014	462	4	4668
56017	463	1	4668
56018	463	1	4668
56020	463	1	4668
56021	463	1	4668
56024	463	1	4668
56027	462	2	4668
56030	462	2	4668
56034	462	2	4668
56036	462	2	4668
56041	462	2	4668
56045	462	2	4668
56047	462	2	4668
56050	462	2	4668
56052	462	2	4668
56055	462	2	4668
56058	462	2	4668
56059	462	3	4668
56061	462	3	4668
56064	462	3	4668
56069	462	3	4668
56071	462	3	4668
56077	462	3	4668
56079	462	1	4668
56086	462	1	4668
56088	462	1	4668
56095	462	1	4668
56099	462	1	4668
56100	462	1	4668
56102	462	1	4668
56104	462	1	4668
56109	462	1	4668
56111	461	4	4668
56113	461	4	4668
56115	461	4	4668
56124	461	4	4668
56129	461	4	4668
56131	461	4	4668
56132	464	3	4668
56136	464	3	4668
56140	464	3	4668
56142	464	3	4668
56144	464	3	4668
56146	464	3	4668
56147	464	3	4668
56148	464	3	4668
56154	464	3	4668
56157	464	3	4668
56160	464	4	4668
56162	464	4	4668
56164	464	4	4668
56166	464	4	4668
56168	464	4	4668
56173	464	4	4668
56176	464	4	4668
56180	464	2	4668
56183	464	2	4668
56188	464	2	4668
56191	464	2	4668
56192	464	2	4668
56194	464	2	4668
56199	464	2	4668
56204	464	2	4668
56207	464	2	4668
56209	464	1	4668
56210	464	1	4668
56211	464	1	4668
56217	464	1	4668
56219	464	1	4668
56224	464	1	4668
56229	463	4	4668
56230	463	4	4668
56234	463	4	4668
56236	463	4	4668
56238	463	4	4668
56239	463	3	4668
56244	463	3	4668
56246	463	3	4668
56250	463	3	4668
56254	463	3	4668
56255	463	2	4668
56256	463	2	4668
56259	466	1	4668
56260	466	1	4668
56262	465	4	4668
56264	465	4	4668
56265	465	4	4668
56269	465	4	4668
56270	465	4	4668
56272	465	4	4668
56277	465	4	4668
56280	465	4	4668
56281	465	4	4668
56283	465	4	4668
56286	465	3	4668
56288	465	3	4668
56292	465	3	4668
56294	465	3	4668
56297	465	3	4668
56299	465	3	4668
56302	465	3	4668
56305	465	3	4668
56308	465	3	4668
56310	465	3	4668
56315	465	3	4668
56316	465	2	4668
56319	465	2	4668
56325	465	2	4668
56328	465	2	4668
56331	465	2	4668
56334	465	2	4668
56339	465	2	4668
56345	465	2	4668
56347	465	2	4668
56348	465	2	4668
56349	465	2	4668
56350	465	1	4668
56352	465	1	4668
56358	465	1	4668
56363	465	1	4668
56367	465	1	4668
56373	465	1	4668
56375	465	1	4668
56389	465	1	4668
56392	465	1	4668
56397	465	1	4668
56402	464	4	4668
56407	464	4	4668
56408	464	4	4668
56409	467	2	4668
56411	467	2	4668
56416	467	1	4668
56419	467	1	4668
56422	467	1	4668
56423	467	1	4668
56426	467	1	4668
56434	467	1	4668
56436	467	1	4668
56439	467	1	4668
56442	467	1	4668
56449	466	4	4668
56450	466	4	4668
56452	466	4	4668
56454	466	4	4668
56458	466	4	4668
56459	466	4	4668
56462	466	4	4668
56463	466	4	4668
56464	466	4	4668
56467	466	4	4668
56468	466	4	4668
56470	466	3	4668
56473	466	3	4668
56477	466	3	4668
56479	466	3	4668
56482	466	3	4668
56483	466	3	4668
56484	466	3	4668
56486	466	3	4668
56488	466	3	4668
56491	466	3	4668
56492	466	3	4668
56493	466	2	4668
56494	466	2	4668
56495	466	2	4668
56497	466	2	4668
56500	466	2	4668
56503	466	2	4668
56505	466	2	4668
56509	466	2	4668
56510	466	1	4668
56511	466	1	4668
56512	466	1	4668
56514	466	1	4668
56518	466	1	4668
56520	466	1	4668
56521	466	1	4668
56525	468	1	4668
56530	468	1	4668
56534	468	1	4668
56537	468	1	4668
56538	468	1	4668
56541	468	1	4668
56546	468	1	4668
56547	468	1	4668
56548	468	2	4668
56549	468	2	4668
56552	468	2	4668
56553	468	2	4668
56556	468	2	4668
56557	468	2	4668
56560	468	2	4668
56561	468	2	4668
56564	468	2	4668
56568	468	2	4668
56571	467	4	4668
56572	467	4	4668
56573	467	4	4668
56575	467	4	4668
56581	467	4	4668
56585	467	4	4668
56586	467	4	4668
56588	467	4	4668
56590	467	4	4668
56592	467	4	4668
56596	467	4	4668
56599	467	4	4668
56601	467	4	4668
56609	467	3	4668
56612	467	3	4668
56613	467	3	4668
56614	467	3	4668
56617	467	3	4668
56620	467	3	4668
56622	467	3	4668
56624	467	3	4668
56629	467	3	4668
56636	467	3	4668
56640	467	3	4668
56642	467	2	4668
56643	467	2	4668
56646	467	2	4668
56648	467	2	4668
56653	467	2	4668
56656	467	2	4668
56657	469	3	4668
56660	469	3	4668
56662	469	3	4668
56665	469	3	4668
56666	469	3	4668
56668	469	3	4668
56672	469	3	4668
56675	469	3	4668
56680	469	2	4668
56681	469	2	4668
56682	469	2	4668
56684	469	2	4668
56687	469	2	4668
56691	469	2	4668
56692	469	2	4668
56694	469	2	4668
56698	469	2	4668
56702	468	4	4668
56706	468	4	4668
56712	468	4	4668
56716	468	4	4668
56718	468	4	4668
56719	468	4	4668
56721	468	4	4668
56725	468	4	4668
56726	468	4	4668
56728	468	4	4668
56736	469	1	4668
56738	469	1	4668
56745	469	1	4668
56753	469	1	4668
56757	469	1	4668
56759	469	1	4668
56762	469	1	4668
56765	469	1	4668
56768	469	1	4668
56772	469	1	4668
56773	468	3	4668
56776	468	3	4668
56778	468	3	4668
56780	468	3	4668
56783	468	3	4668
56786	468	3	4668
56788	468	3	4668
56795	468	3	4668
56796	468	3	4668
56799	468	2	4668
56803	471	2	4668
56806	471	1	4668
56808	471	1	4668
56811	471	1	4668
56813	471	1	4668
56814	471	1	4668
56816	471	1	4668
56819	471	1	4668
56820	471	1	4668
56825	470	4	4668
56828	470	4	4668
56832	470	4	4668
56834	470	4	4668
56836	470	4	4668
56839	469	4	4668
