bmkegId	affiliation	lastName	initials
55828	\N	Hiroi	R
55830	\N	Pinto	A
55831	\N	Jankowski	M
55833	\N	Kahn	MC
55834	\N	Hough	GE
55836	\N	Simonneau	L
55837	\N	Gallego	M
55839	\N	Faust	PL
55841	\N	Brox	A
55842	\N	Ferreiro	B
55844	\N	Zygourakis	CC
55848	\N	Gillard	SE
55849	\N	Tzaferis	J
55850	\N	Tsui	HC
55851	\N	Kingston	AE
55853	\N	Ling	ZD
55855	\N	Allison	WT
55856	\N	Dann	SG
55857	\N	Bradley	C
55858	\N	Moyer	HD
55861	\N	Viszokay	K
55862	\N	Wéber	I
55864	\N	Tsiola	A
55865	\N	Hamzei-Sichani	F
55866	\N	Peterlin	Z
55867	\N	Yuste	R
55870	\N	Thyagarajan	A
55872	\N	Ai	Y
55873	\N	Markesbery	W
55874	\N	Grondin	R
55875	\N	Elseberry	D
55877	\N	Fabio	G
55878	\N	Stefano	T
55879	\N	Carnevali	MD
55881	\N	Akerman	CJ
55882	\N	Tolhurst	DJ
55883	\N	Morgan	JE
55886	\N	de Melo	J
55887	\N	Qiu	X
55888	\N	Du	G
55889	\N	Cristante	L
55890	\N	Eisenstat	DD
55892	\N	Gupta	R
55894	\N	Nishikawa	S
55895	\N	Goto	S
55896	\N	Hamasaki	T
55897	\N	Ushio	Y
55899	\N	Yun	K
55900	\N	Fischman	S
55902	\N	Ling	LJ
55903	\N	Shimada	Y
55904	\N	Ozaki	N
55905	\N	Shiraishi	Y
55908	\N	Eglen	SJ
55909	\N	Ohab	JJ
55911	\N	Grabosch	K
55914	\N	Yamada	ES
55915	\N	Dmitrieva	N
55917	\N	Sakakibara	S
55919	\N	Han	ZY
55920	\N	Zoli	M
55921	\N	Cardona	A
55922	\N	Changeux	JP
55923	\N	Le Novère	N
55925	\N	Papa	M
55926	\N	Canitano	A
55927	\N	Boscia	F
55928	\N	Castaldo	P
55929	\N	Sellitti	S
55930	\N	Porzig	H
55931	\N	Taglialatela	M
55932	\N	Annunziato	L
55934	\N	Saino-Saito	S
55935	\N	Berlin	R
55937	\N	Jonz	MG
55938	\N	Nurse	CA
55940	\N	Varga	C
55941	\N	Grosche	J
55942	\N	Keijser	J
55943	\N	Seeger	J
55944	\N	Harkany	T
55946	\N	Fuentes-Santamaria	V
55947	\N	Alvarado	JC
55949	\N	Luebke	JI
55951	\N	Dayer	AG
55952	\N	Ford	AA
55953	\N	Cleaver	KM
55954	\N	Yassaee	M
55956	\N	Gu	G
55957	\N	Cornea	A
55959	\N	Weston	M
55961	\N	Inagaki	M
55962	\N	Irie	K
55963	\N	Deguchi-Tawarada	M
55964	\N	Ikeda	W
55965	\N	Takeuchi	M
55967	\N	Muguruma	K
55969	\N	Shang	JL
55970	\N	TomarevStone	SJS
55972	\N	Nishio	T
55973	\N	Kurosawa	H
55975	\N	Ek	CJ
55979	\N	Provencio	I
55980	\N	Sollars	PJ
55982	\N	Dankowski	A
55985	\N	Cunningham	DE
55987	\N	Vasconcelos	LA
55988	\N	Donaldson	C
55989	\N	Sita	LV
55990	\N	Casatti	CA
55991	\N	Lotfi	CF
55992	\N	Cadinouche	MZ
55993	\N	Frigo	L
55994	\N	Lovejoy	DA
55996	\N	Wells	AB
55998	\N	Petersen	DW
56000	\N	Inman	DM
56002	\N	Hofer	S
56003	\N	Pfeiffer	K
56004	\N	Gebhardt	S
56007	\N	Litinas	E
56008	\N	Padberg	J
56010	\N	Yazdani	U
56011	\N	Speciale	SG
56012	\N	Pasbakhsh	P
56013	\N	Games	D
56015	\N	Cai	R
56016	\N	Makhanova	N
56019	\N	Hayes	SG
56022	\N	Kim	JP
56023	\N	Choi	MK
56025	\N	Zhang	YH
56026	\N	Lu	J
56028	\N	Abu-Khalil	A
56029	\N	Morrison	RS
56031	\N	McIlvain	VA
56032	\N	Robertson	DR
56033	\N	Maimone	MM
56035	\N	Bushong	EA
56037	\N	Sroga	JM
56038	\N	Jones	TB
56039	\N	Kigerl	KA
56040	\N	McGaughy	VM
56042	\N	Portillo	V
56043	\N	Jagannathan	S
56044	\N	Wolstenholme	AJ
56046	\N	Kerem	G
56048	\N	Menuet	A
56049	\N	Le Guevel	R
56051	\N	McKinzie	ME
56053	\N	Parvizi	J
56054	\N	Damasio	AR
56056	\N	Marner	L
56057	\N	Nyengaard	JR
56060	\N	McCauley	AK
56062	\N	Hains	BC
56063	\N	Black	JA
56065	\N	Ledder	O
56066	\N	Yutkin	V
56067	\N	Abu-Dalu	R
56068	\N	Huang	TY
56070	\N	Decossas	M
56072	\N	Khanzada	U
56073	\N	Shabir	S
56074	\N	Smalla	KH
56075	\N	Bockers	TM
56076	\N	Gordon-Weeks	PR
56078	\N	Shiga	S
56080	\N	Hatanaka	N
56081	\N	Hamada	I
56082	\N	Ito	Y
56083	\N	Imanishi	M
56084	\N	Hasegawa	N
56085	\N	Akazawa	T
56087	\N	Fremouw	T
56089	\N	Brors	D
56090	\N	Bodmer	D
56091	\N	Pak	K
56092	\N	Aletsee	C
56093	\N	Schäfers	M
56094	\N	Dazert	S
56096	\N	Agulhon	C
56097	\N	Ravassard	P
56098	\N	Sagné	C
56101	\N	Sandercoe	TM
56103	\N	Aoki	Y
56105	\N	Moga	DE
56106	\N	Vissavajjhala	P
56107	\N	Czelusniak	SM
56108	\N	Moran	TM
56110	\N	Evans	AK
56112	\N	Vorobyev	M
56114	\N	Perron	A
56116	\N	Ongali	B
56117	\N	Campos	MM
56118	\N	Bregola	G
56119	\N	Rodi	D
56120	\N	Regoli	D
56121	\N	Thibault	G
56122	\N	Simonato	M
56123	\N	Couture	R
56125	\N	Krzywkowski	P
56126	\N	Segal	L
56127	\N	Nielsen	MS
56128	\N	Petersen	CM
56130	\N	Popratiloff	A
56133	\N	Buniel	MC
56134	\N	Schilling	WP
56135	\N	Kunze	DL
56137	\N	O'Kusky	JR
56138	\N	Ye	P
56139	\N	D'Ercole	AJ
56141	\N	Head	E
56143	\N	Ionescu	AV
56145	\N	Iseda	T
56149	\N	Wolak	ML
56150	\N	Cator	AD
56151	\N	Mokashi	AS
56152	\N	Brownfield	MS
56153	\N	Urban	JH
56155	\N	Bloch	G
56156	\N	Solomon	SM
56158	\N	Heermann	S
56159	\N	Schild	D
56161	\N	Cottone	E
56163	\N	Kelly	LR
56165	\N	Nottingham	SA
56167	\N	Lnenicka	GA
56169	\N	Mintz	CD
56170	\N	Dickson	TC
56171	\N	Gripp	ML
56172	\N	Salton	SR
56174	\N	Yamashita	A
56175	\N	Valkova	K
56177	\N	Crish	SD
56178	\N	Comer	CM
56179	\N	Marasco	PD
56181	\N	Gauriau	C
56182	\N	Monconduit	L
56184	\N	Baldo	BA
56185	\N	Daniel	RA
56186	\N	Berridge	CW
56187	\N	Kelley	AE
56189	\N	Stewart	AL
56190	\N	Anderson	RB
56193	\N	Siviter	RJ
56195	\N	Marchionini	DM
56196	\N	Camargo	M
56197	\N	McGuire	S
56198	\N	Pitzer	M
56200	\N	Ahboucha	S
56201	\N	Laalaoui	A
56202	\N	Montange	M
56203	\N	Gamrani	H
56205	\N	Baldauf	ZB
56206	\N	Wang	XP
56208	\N	Brahic	CJ
56212	\N	Olucha-Bordonau	FE
56213	\N	Barcia-González	J
56214	\N	Ruiz-Torner	A
56215	\N	Valverde-Navarro	AA
56216	\N	Martínez-Soriano	F
56218	\N	Seta	C
56220	\N	la Fleur	SE
56221	\N	Van Heyningen	C
56222	\N	Zuiddam	L
56223	\N	Mettenleiter	TC
56225	\N	Jones	BW
56226	\N	Baehr	W
56227	\N	Chen	CK
56228	\N	Milam	AH
56231	\N	Bermejo	PE
56232	\N	Jiménez	CE
56233	\N	Torres	CV
56235	\N	Pencea	V
56237	\N	Towart	LA
56240	\N	Kus	L
56241	\N	Borys	E
56242	\N	Ping Chu	Y
56243	\N	Ferguson	SM
56245	\N	Libedinsky	C
56247	\N	Kikkawa	S
56248	\N	Misaki	K
56249	\N	Okado	H
56251	\N	Kainz	PM
56252	\N	Adolph	AR
56253	\N	Wong	KY
56257	\N	Xiong	KH
56258	\N	Dong	YL
56261	\N	Edwards	DH
56263	\N	Folgueira	M
56266	\N	van Staaden	MJ
56267	\N	Rieser	M
56268	\N	Pabst	MA
56271	\N	Polston	EK
56273	\N	Hao	J
56274	\N	McKay	H
56275	\N	Lasley	B
56276	\N	Allen	PB
56278	\N	Müller	U
56279	\N	Harvey	K
56282	\N	Bates	J
56284	\N	Sartor	DM
56285	\N	Verberne	AJ
56287	\N	Oda	S
56289	\N	Baud	O
56290	\N	Fayol	L
56291	\N	Pellerin	L
56293	\N	Olmos	JL
56295	\N	Bette	M
56296	\N	Kaut	O
56298	\N	ProvencioMorin	ILP
56300	\N	Cruz	DA
56301	\N	Eggan	SM
56303	\N	Ky	B
56304	\N	Austin	CP
56306	\N	Jakobs	TC
56307	\N	Ben	Y
56309	\N	Mennicken	F
56311	\N	Bowlus	TH
56312	\N	Johnston	M
56313	\N	Pluto	CP
56314	\N	Chan	M
56317	\N	Evrard	HC
56318	\N	Willems	E
56320	\N	Deyrup	LD
56321	\N	Dodson	SE
56322	\N	Galvin	KE
56323	\N	Garcea	M
56324	\N	Spector	AC
56326	\N	González	N
56327	\N	Gomez	G
56329	\N	Feinstein	N
56330	\N	Parnas	I
56332	\N	Tomioka	R
56333	\N	Okamoto	K
56335	\N	Ikeda	T
56336	\N	Terayama	R
56337	\N	Jue	SS
56338	\N	Sugiyo	S
56340	\N	Tallaksen-Greene	SJ
56341	\N	Ordway	JM
56342	\N	Crouse	AB
56343	\N	Jackson	WS
56344	\N	Detloff	PJ
56346	\N	Roth	AL
56351	\N	Nieder	B
56353	\N	Pompolo	S
56354	\N	Pereira	A
56355	\N	Scott	CJ
56356	\N	Fujiyma	F
56357	\N	Clarke	IJ
56359	\N	Ward	SM
56360	\N	Bayguinov	J
56361	\N	Won	KJ
56362	\N	Grundy	D
56364	\N	Park	TJ
56365	\N	Carol	A
56366	\N	Hong	HS
56368	\N	Kirov	SA
56369	\N	Feinberg	MD
56370	\N	Petrak	LJ
56371	\N	George	P
56372	\N	Goddard	CA
56374	\N	Ditterich	A
56376	\N	Ishii	Y
56377	\N	Kawaguchi	M
56378	\N	Takagawa	K
56379	\N	Oya	T
56380	\N	Nogami	S
56381	\N	Tamura	A
56382	\N	Miura	Y
56383	\N	Ido	A
56384	\N	Sakata	N
56385	\N	Hashimoto-Tamaoki	T
56386	\N	Kimura	T
56387	\N	Tamaoki	T
56388	\N	Sasahara	M
56390	\N	Sun	D
56391	\N	Rait	JL
56393	\N	Frontini	A
56394	\N	Hua	H
56395	\N	Wolak	TP
56396	\N	Kafitz	KW
56398	\N	Menalled	LB
56399	\N	Sison	JD
56400	\N	Dragatsis	I
56401	\N	Zeitlin	S
56403	\N	Glatzer	NR
56404	\N	Hasney	CP
56405	\N	Bhaskaran	MD
56406	\N	Smith	BN
56410	\N	Scholtz	G
56412	\N	Higo	N
56413	\N	Oishi	T
56414	\N	Matsuda	K
56415	\N	Hayashi	M
56417	\N	Remple	MS
56418	\N	Henry	EC
56420	\N	Arango-González	B
56421	\N	Pinzón-Duarte	G
56424	\N	Yanagawa	Y
56425	\N	Miyazaki	J
56427	\N	Khan	I
56428	\N	Osaka	H
56429	\N	Stanislaus	S
56430	\N	Calvo	RM
56431	\N	Deerinck	T
56432	\N	Yaksh	TL
56433	\N	Taylor	P
56435	\N	Hogg	E
56437	\N	Lipscomb	BW
56438	\N	Klenoff	J
56440	\N	Meijerink	J
56441	\N	Carlsson	MA
56443	\N	Brown	JP
56444	\N	Couillard-Després	S
56445	\N	Cooper-Kuhn	CM
56446	\N	Winkler	J
56447	\N	Aigner	L
56448	\N	Kuhn	HG
56451	\N	Phelps	SM
56453	\N	Wilensky	AE
56455	\N	Vyas	A
56456	\N	Saha	B
56457	\N	Tole	S
56460	\N	Muscat	L
56461	\N	Huberman	AD
56465	\N	Pottek	M
56466	\N	Hoppenstedt	W
56469	\N	Tjoumakaris	SI
56471	\N	Fry	EJ
56472	\N	Stolp	HB
56474	\N	Chakraborty	TR
56475	\N	Ng	L
56476	\N	Gore	AC
56478	\N	Moreno	N
56480	\N	Poole	K
56481	\N	Linn	CE
56485	\N	Tamrazian	E
56487	\N	Cunningham	LL
56489	\N	Ekhart	D
56490	\N	Korf	HW
56496	\N	Park	JH
56498	\N	Blinder	KJ
56499	\N	Paul	DL
56501	\N	Yaguchi	S
56502	\N	Katow	H
56504	\N	Dickinson	AJ
56506	\N	Ishida	M
56507	\N	Ichinose	S
56508	\N	Omori	A
56513	\N	Nascimento-Silva	S
56515	\N	Kurshan	PT
56516	\N	Hamilton	IS
56517	\N	Mustard	JA
56519	\N	Firth	SI
56522	\N	Vrabec	JT
56523	\N	Stewart	CM
56524	\N	Zimmerman	BE
56526	\N	Moret	F
56527	\N	Guilland	JC
56528	\N	Coudouel	S
56529	\N	Rochette	L
56531	\N	Balt	S
56532	\N	Mann	S
56533	\N	Corrales	CE
56535	\N	Nurgali	K
56536	\N	Stebbing	MJ
56539	\N	Berry	RW
56540	\N	Nicholson	DA
56542	\N	Stein	V
56543	\N	Hermans-Borgmeyer	I
56544	\N	Jentsch	TJ
56545	\N	Hübner	CA
56550	\N	Oakman	SA
56551	\N	Meador-Woodruff	JH
56554	\N	MacDermid	VE
56555	\N	Neuber-Hess	MS
56558	\N	Diaz-Ruiz	O
56559	\N	Jho	DH
56562	\N	Masanneck	C
56563	\N	Zuschratter	W
56565	\N	Kubasak	MD
56566	\N	Brooks	R
56567	\N	Villeda	SA
56569	\N	Kirchberg	G
56570	\N	von der Emde	G
56574	\N	Campbell	DB
56576	\N	Van Staveren	WC
56577	\N	Repaske	DR
56578	\N	Kotera	J
56579	\N	Omori	K
56580	\N	Beavo	JA
56582	\N	Bach	H
56583	\N	Feldheim	DA
56584	\N	Flanagan	JG
56587	\N	Maddox	M
56589	\N	Rontal	DA
56591	\N	London	SE
56593	\N	Disbrow	EA
56594	\N	Hinkley	LB
56595	\N	Roberts	TP
56597	\N	Hoang	TX
56598	\N	Nieto	JH
56600	\N	Rockwood	JM
56602	\N	Kronenberg	G
56603	\N	Reuter	K
56604	\N	Steiner	B
56605	\N	Brandt	MD
56606	\N	Jessberger	S
56607	\N	Yamaguchi	M
56608	\N	Kempermann	G
56610	\N	Schlurmann	M
56611	\N	Hausen	K
56615	\N	Kang	TH
56616	\N	Chung	JW
56618	\N	Akopians	A
56619	\N	Runyan	SA
56621	\N	Smith	S
56623	\N	Cuzon	VC
56625	\N	Kleinlogel	S
56626	\N	Marshall	NJ
56627	\N	Horwood	JM
56628	\N	Land	MF
56630	\N	Cain	BM
56631	\N	Connolly	K
56632	\N	Blum	A
56633	\N	Vishnuvardhan	D
56634	\N	Marchand	JE
56635	\N	Vishnuvardham	D
56637	\N	Edwards	JM
56638	\N	Cherny	E
56639	\N	Clason	TA
56641	\N	Cheatwood	JL
56644	\N	Ribelayga	C
56645	\N	Mangel	SC
56647	\N	Crane	JW
56649	\N	Becker	D
56650	\N	Casalotti	S
56651	\N	Edwards	J
56652	\N	Marziano	N
56654	\N	Malinowska	M
56655	\N	Kosmal	A
56658	\N	Arochena	M
56659	\N	Díaz-Regueira	SM
56661	\N	Babic	T
56663	\N	Ohlemiller	KK
56664	\N	Gagnon	PM
56667	\N	Pignatelli	V
56669	\N	Fekete	C
56670	\N	Wittmann	G
56671	\N	Lechan	RM
56673	\N	Rymar	VV
56674	\N	Luk	KC
56676	\N	Mignone	JL
56677	\N	Kukekov	V
56678	\N	Steindler	D
56679	\N	Enikolopov	G
56683	\N	Cuthbertson	SL
56685	\N	Glickstein	SB
56686	\N	Schmauss	C
56688	\N	Nishiyori	A
56689	\N	Hanno	Y
56690	\N	Saito	M
56693	\N	Allen	P
56695	\N	Kirouac	GJ
56696	\N	Li	S
56697	\N	Mabrouk	G
56699	\N	Stein	W
56700	\N	Quinlan	JE
56701	\N	Beenhakker	MP
56703	\N	St  Clair	RM
56704	\N	Vilinsky	I
56705	\N	Deitcher	DL
56707	\N	Cryns	K
56708	\N	van Alphen	AM
56709	\N	van Spaendonck	MP
56710	\N	van de Heyning	PH
56711	\N	van Camp	G
56713	\N	Roda	F
56714	\N	Pio	J
56715	\N	Bianchi	AL
56717	\N	Lim	MM
56720	\N	Jankowski	MP
56722	\N	Keuker	JI
56723	\N	de Biurrun	G
56724	\N	Fuchs	E
56727	\N	Heise	CE
56729	\N	Sundaresan	V
56730	\N	Mambetisaeva	E
56731	\N	Andrews	W
56732	\N	Annan	A
56733	\N	Knöll	B
56734	\N	Tear	G
56735	\N	Bannister	L
56737	\N	Huetteroth	W
56739	\N	Li	QH
56740	\N	Nakadate	K
56741	\N	Tanaka-Nakadate	S
56742	\N	Nakatsuka	D
56743	\N	Cui	Y
56744	\N	Watanabe	Y
56746	\N	Terada	N
56747	\N	Banno	Y
56748	\N	Ohno	N
56749	\N	Fujii	Y
56750	\N	Murate	T
56751	\N	Zea	Z
56752	\N	Baba	T
56754	\N	Stumm	RK
56755	\N	Zhou	C
56756	\N	Höllt	V
56758	\N	Fargo	KN
56760	\N	Ramien	M
56761	\N	St-Louis	M
56763	\N	Bujan	S
56764	\N	Feigenspan	A
56766	\N	Stilwell-Morecraft	KS
56767	\N	Gedney	MT
56769	\N	Wunderlich	J
56770	\N	Javed	N
56771	\N	Cooke	H
56774	\N	Stettler	EM
56775	\N	Galileo	DS
56777	\N	Burkey	AR
56779	\N	Mengual	E
56781	\N	Bouali-Benazzouz	R
56782	\N	Nagy	F
56784	\N	Kriegsfeld	LJ
56785	\N	Yackulic	CB
56787	\N	Kuan	PN
56789	\N	Gahring	LC
56790	\N	Persiyanov	K
56791	\N	Dunn	D
56792	\N	Weiss	R
56793	\N	Meyer	EL
56794	\N	Rogers	SW
56797	\N	Clapp	TR
56798	\N	Stoick	CL
56800	\N	Endepols	H
56801	\N	Roden	K
56802	\N	Walkowiak	W
56804	\N	Fabris	C
56805	\N	Naver	B
56807	\N	Recanzone	G
56809	\N	Pettersson	LM
56810	\N	Heine	T
56812	\N	Harrison	PJ
56815	\N	Mueller	T
56817	\N	Meech	RW
56818	\N	Mackie	GO
56821	\N	Martinelli	GP
56822	\N	Henderson	SC
56823	\N	Friedrich	VL
56824	\N	Rabbitt	RD
56826	\N	Lewinter	RD
56827	\N	Julius	D
56829	\N	Bohatschek	M
56830	\N	Hristova	M
56831	\N	Pfeffer	K
56833	\N	Lim	EJ
56835	\N	Olsson	C
56837	\N	Billinton	A
56838	\N	White	JH
56842	\N	Drummond	JM
56846	\N	Tinkler	GP
56847	\N	Tobin	JR
56848	\N	Voytko	ML
56850	\N	Jusuf	PR
56852	\N	Chen	X
56853	\N	Fang	H
56855	\N	Monsivais	P
56856	\N	Tempel	BL
56860	\N	Williams	SK
56861	\N	Franklin	RJ
56862	\N	Barnett	SC
56865	\N	Dillon	TE
56866	\N	Saldanha	J
56867	\N	Giger	R
56870	\N	Vernon	EM
56871	\N	Johnson	JE
56873	\N	Canfield	DR
56875	\N	Luo	T
56876	\N	Wagner	E
56877	\N	Grün	F
56879	\N	Tse	YC
56881	\N	Komanduri	C
56882	\N	Wooten	K
56883	\N	Thaller	C
56885	\N	Fetissov	SO
56886	\N	Byrne	LC
56887	\N	Hassani	H
56889	\N	Magdaleno	S
56890	\N	Benhayon	D
56892	\N	Zeng	S
56893	\N	Peng	W
56895	\N	Ricard	O
56897	\N	Hirose	K
56899	\N	Ruiz	Y
56900	\N	Megías	M
56903	\N	Ebata	S
56906	\N	Adám	A
56908	\N	Bross	L
56911	\N	Loftus	WC
56912	\N	Bishop	DC
56914	\N	Madhavarao	CN
56915	\N	Moore	RA
56916	\N	Viola	RE
56917	\N	Namboodiri	MA
56919	\N	Chilton	JK
56920	\N	Guthrie	S
56922	\N	Balmer	CW
56924	\N	Meehan	CF
56925	\N	Ford	TW
56926	\N	Road	JD
56927	\N	Donga	R
56928	\N	Saywell	SA
56929	\N	Anissimova	NP
56930	\N	Kirkwood	PA
56932	\N	Zerda	R
56934	\N	Hagino-Yamagishi	K
56935	\N	Moriya	K
56936	\N	Kubo	H
56937	\N	Wakabayashi	Y
56938	\N	Isobe	N
56939	\N	Saito	S
56940	\N	Yazaki	K
56942	\N	Yasuhara	O
56943	\N	Shibano	A
56944	\N	Matsuo	A
56945	\N	Bellier	JP
56947	\N	Paterson	DS
56948	\N	Belliveau	RA
56949	\N	Trachtenberg	F
56951	\N	Pernet	V
56953	\N	Polish	A
56954	\N	Roberts	J
56956	\N	Shuler	MG
56958	\N	Hendricks	SJ
56960	\N	Longart	M
56962	\N	Matsushita	A
56964	\N	Talmage	DA
56965	\N	Role	LW
56968	\N	Konsman	JP
56969	\N	Vigues	S
56970	\N	Mackerlova	L
56971	\N	Bristow	A
56973	\N	Lu	B
56974	\N	Coffey	P
56975	\N	Ferrari	R
56976	\N	Lund	R
56978	\N	Jankowski	J
56979	\N	Holst	MI
56980	\N	Liebig	C
56981	\N	Baader	SL
56984	\N	Bachy	I
56985	\N	Rétaux	S
56987	\N	Swinny	JD
56988	\N	Kalicharan	D
56989	\N	Brouwer	N
56990	\N	Biber	K
56991	\N	Shi	F
56993	\N	Welch	JM
56994	\N	Feng	G
56996	\N	Puthussery	T
56999	\N	Lin	CC
57000	\N	Tam	KC
57001	\N	Hao	YL
57004	\N	Topolovec	JC
57005	\N	Gati	JS
57006	\N	Shoemaker	JK
57008	\N	Zhang	M
57011	\N	Di Monte	DA
57012	\N	Delfani	K
57013	\N	Irwin	I
57014	\N	DeLanney	LE
57015	\N	Langston	WJ
57017	\N	Jovanovic	K
57020	\N	Colombe	JB
57021	\N	Sylvester	J
57022	\N	Block	J
57024	\N	Santiago	AC
57026	\N	Ogilvie	MD
57028	\N	Gaikwad	A
57029	\N	Gonzales	BN
57030	\N	Long	DJ
57031	\N	Marks	LM
57032	\N	Jaiswal	AK
57035	\N	Notomi	T
57037	\N	Walters	ET
57038	\N	Bodnarova	M
57039	\N	Billy	AJ
57040	\N	Dulin	MF
57041	\N	Díaz-Ríos	M
57043	\N	Zhang	G
57044	\N	Spencer	PH
57045	\N	Jin	LQ
57046	\N	Cohlberg	JA
57047	\N	Beaulieu	JM
57049	\N	Holmes	MM
57052	\N	Yasukawa	T
57054	\N	Mokin	M
57056	\N	Clemente	D
57057	\N	Arenzana	FJ
57059	\N	Nunes Cardozo	B
57061	\N	Canosa	LF
57062	\N	Cerdá-Reverter	JM
57064	\N	Wainwright	A
57065	\N	Rutter	AR
57066	\N	Seabrook	GR
57067	\N	Reilly	K
57068	\N	Oliver	KR
57070	\N	Wilson	JM
57071	\N	Brownstone	RM
57073	\N	Keung	JW
57075	\N	Carrillo	GD
57076	\N	Doupe	AJ
57078	\N	Kuenzel	W
57079	\N	Striedter	G
57080	\N	Wild	M
57081	\N	Durand	S
57082	\N	Lee	DW
57083	\N	Powers	A
57084	\N	White	SA
57085	\N	Hough	G
57086	\N	Kubikova	L
57087	\N	Smulders	TV
57088	\N	Dugas-Ford	J
57089	\N	Husband	S
57090	\N	Siang	C
57091	\N	Gütürkün	O
57093	\N	Weissner	W
57094	\N	Ali	S
57095	\N	Levy	D
57097	\N	Mairet-Coello	G
57098	\N	Tury	A
57099	\N	Esnard-Feve	A
57101	\N	Hrabovszky	E
57102	\N	Kalló	I
57103	\N	Steinhauser	A
57104	\N	Coen	CW
57106	\N	Lindberg	L
57108	\N	Mizutani	A
57109	\N	Yuasa	S
57110	\N	Furuichi	T
57112	\N	Cushing	S
57115	\N	Sosa	MA
57116	\N	Baro	DJ
57118	\N	Degen	J
57119	\N	Van Der Giessen	RS
57120	\N	Söhl	G
57121	\N	Petrasch-Parwez	E
57122	\N	Urschel	S
57123	\N	Schilling	K
57124	\N	Willecke	K
57126	\N	Shimogori	T
57127	\N	VanSant	J
57128	\N	Paik	E
57130	\N	Siegford	JM
57132	\N	Honda	Y
57136	\N	Haeberlé	AM
57137	\N	Blanquet-Grossard	F
57138	\N	Chasserot-Golaz	S
57139	\N	Grant	N
57140	\N	Schulze	T
57141	\N	Bombarde	G
57142	\N	Grassi	J
57143	\N	Cesbron	JY
57144	\N	Lemaire-Vieille	C
57146	\N	Sandelin	M
57147	\N	Zabihi	S
57148	\N	Wicher	G
57149	\N	Kozlova	EN
57151	\N	Schnell	SA
57154	\N	Scorcioni	R
57155	\N	Lazarewicz	MT
57156	\N	Ascoli	GA
57158	\N	Trujillo	CM
57159	\N	Damas	C
57161	\N	Brant	A
57164	\N	Tourtellotte	WW
57167	\N	Nelson	O
57169	\N	McKay	BE
57170	\N	Molineux	ML
57173	\N	Monks	DA
57174	\N	O'Bryant	EL
57176	\N	Koyano	K
57178	\N	Yang	J
57179	\N	Ul Quraish	A
57180	\N	Takayanagi	M
57181	\N	Kakuta	S
57183	\N	Martin	SC
57184	\N	Steiger	JL
57185	\N	Gravielle	MC
57186	\N	Lyons	HR
57187	\N	Russek	SJ
57188	\N	Farb	DH
57191	\N	Doly	S
57192	\N	Madeira	A
57193	\N	Bernard	R
57195	\N	Tucker	ES
57198	\N	Dorph-Petersen	KA
57199	\N	Pierri	JN
57200	\N	Sun	Z
57201	\N	Sampson	AR
57203	\N	Ding	JD
57204	\N	Nedvetsky	PI
57207	\N	Kadison	SR
57210	\N	O'Donnell	AM
57211	\N	Ellis	LM
57212	\N	Riedl	MS
57214	\N	 Madeira	MD
57216	\N	Popratiloff	AS
57217	\N	Streppel	M
57218	\N	Gruart	A
57220	\N	Shih	JC
57222	\N	Csapó	K
57224	\N	Ramer	LM
57225	\N	Au	E
57226	\N	Richter	MW
57227	\N	Roskams	AJ
57229	\N	Calhoun	ME
57230	\N	Mao	Y
57232	\N	Larriva-Sahd	J
57234	\N	McBride	JL
57235	\N	Behrstock	SP
57236	\N	Jakel	RJ
57237	\N	Siegel	I
57238	\N	Svendsen	CN
57240	\N	Greiner	B
57241	\N	Gadenne	C
57243	\N	Sbarbati	A
57244	\N	Merigo	F
57245	\N	Benati	D
57246	\N	Tizzano	M
57247	\N	Crescimanno	C
57248	\N	Osculati	F
57250	\N	Inami	K
57251	\N	Maekawa	F
57252	\N	Kakeyama	M
57253	\N	Yokoyama	T
57254	\N	Yuji	M
57255	\N	Kitagawa	H
57256	\N	Kannan	Y
57258	\N	Bruzzone	F
57259	\N	Serra	GP
57262	\N	Beech	RD
57263	\N	Cleary	MA
57264	\N	Eisch	AJ
57265	\N	Harrist	AV
57266	\N	Zhong	W
57267	\N	Duman	RS
57268	\N	Picciotto	MR
57271	\N	Hubert	GW
57273	\N	Voigt	C
57275	\N	Sakurai	D
57276	\N	Goda	M
57277	\N	Kohmura	Y
57278	\N	Horie	T
57279	\N	Iwamoto	H
57280	\N	Ohtsuki	H
57282	\N	Breuer	C
57283	\N	Wörl	J
57285	\N	Kalamatianos	T
57287	\N	Mangiardi	DA
57288	\N	McLaughlin-Williamson	K
57289	\N	May	KE
57290	\N	Messana	EP
57291	\N	Mountain	DC
57293	\N	Yang	X
57294	\N	Krieger	J
57296	\N	Hamlin	JA
57298	\N	Shehab	SA
57300	\N	Fink	SE
57303	\N	Mao	L
57304	\N	Parelkar	NK
57305	\N	Tang	Q
57306	\N	Samdani	S
57307	\N	Wang	JQ
57309	\N	Wegener	C
57310	\N	Russell	WK
57311	\N	Tichy	SE
57312	\N	Russell	DH
57313	\N	Nachman	RJ
57315	\N	Greenwood	BN
57316	\N	Hammack	SE
57317	\N	Watkins	LR
57318	\N	Fleshner	M
57319	\N	Maier	SF
57322	\N	Boyes	J
57323	\N	Yung	WH
57325	\N	Abrams	AI
57327	\N	Kuwajima	M
57328	\N	Hall	RA
57329	\N	Aiba	A
57331	\N	Roux	KJ
57332	\N	Amici	SA
57333	\N	Notterpek	L
